#Borrower_ID,Project_ID,Project_Check_Digit,Latitude,Longitude,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Project_Size,Rental_Code,Labor_Housing_Type,Revitilization_Indicator,Tax_Status_Indicator,Date_Tax_Credit_Expires,Profit_Type_Code,Management_Name,Date_Of_Operation,Date_Restrictive_Clause_Expires,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Total_6_Bedroom_Units,Total_Handicapped_Units,Vacant_Units,Rental_Assistance_Units
766733558,01,3,35.063862,-85.065704,47065,COLLEGE PARK APT,5111 OOLTEWAH RINGGOLD RD, , ,OOLTEWAH,TN,37363,48,FA,0,,N,,2,"HALLMARK MANAGEMENT, INC",5/1/1987,5/1/2007,8,40,0,0,0,0,3,3,24
766775763,01,4,40.612339,-80.561299,54029,WESTMINSTER PLACE,508 INDIANA AVE,,,CHESTER,WV,26034,8,EL,0,,N,,3,CHESTER HOUSING INC,6/1/1977,6/1/1997,8,0,0,0,0,0,0,0,0
766823116,01,6,44.679272,-113.447647,16059,HOMESTEAD APTS.,171 NORTH RAILROAD STREET,,,LEADORE,ID,83464,4,FA,0,,N,,2,"PETERSON, DALE A PETERSON, MEVAN",5/13/1980,6/20/2022,2,2,0,0,0,0,0,0,4
766907290,01,7,35.48525,-90.349643,5111,MAXIA APARTMENTS,176 DAVIS ST.,,,TYRONZA,AR,72386,24,EL,0,,N,,3,TYRONZA HOUS AUTH,11/23/1982,11/23/2002,22,2,0,0,0,0,2,2,24
767190057,01,2,44.210678,-71.916267,33009,LISBON RIVERFRONT,185 S MAIN ST, , ,LISBON,NH,3585,10,FA,0,,Y,11/1/2020,2,"AHEAD, INC",11/1/2005,11/1/2035,0,4,6,0,0,0,1,1,10
767308002,03,2,34.868614,-76.889374,37049,LAUREL HILL APTS,326 MCCOTTER BLVD,,,HAVELOCK,NC,28532,50,FA,0,,N,,2,COMMUNITY MANAGEMENT,5/24/1983,9/6/2027,20,30,0,0,0,0,2,0,50
767320920,02,6,34.614781,-89.977725,28137,MORGAN ROAD LTD C/O MACO MGMT CO IN,336 COCHRAN PL,,,SENATOBIA,MS,38668,50,FA,0,,N,,2,MACO MANAGEMENT CO INC,6/27/1984,6/27/2004,6,40,4,0,0,0,0,0,34
767338316,04,2,35.962296,-95.384505,40145,"CROSS TIMBERS APTS, LTD",205 N FILMORE, , ,WAGONER,OK,74467,42,FA,0,,N,,2,GREEN COMPANIES DEVELOPMENT GROU,5/2/1983,5/2/2003,18,24,0,0,0,0,2,18,16
767430393,01,2,34.201477,-82.092697,45047,SWANN MEADOWS APTS,1091 PARKLAND PLACE RD, , ,GREENWOOD,SC,29646,56,FA,0,,Y,12/31/2017,2,GEM MANAGEMENT LLC,12/27/2002,12/27/2033,0,56,0,0,0,0,0,6,50
767523182,01,7,36.023503,-88.406972,47017,CEDAR COUNTRY ESTATES,70 HOLMES MILL RD., , ,HUNTINGDON,TN,38344,32,FA,0,,N,,2,SUNBELT MANAGEMENT COMPANY,1/16/1985,1/16/2005,8,24,0,0,0,0,0,4,21
767841234,02,2,34.655134,-78.997428,37155,RIVER TERRACE VILLAGE,236 LINDSAY STREET,,,LUMBERTON,NC,28358,25,EL,0,,Y,2/24/2010,2,PARTNERSHIP PROPERTY MANAGEMENT,2/24/1995,2/24/2045,23,2,0,0,0,0,2,0,23
767879878,01,9,32.267642,-90.000481,28121,ROSEWOOD ESTATES,601 W JASPER ST,,,BRANDON,MS,39042,48,FA,0,,Y,6/20/2010,2,J & A MGMT,6/20/1985,6/20/2010,16,32,0,0,0,0,0,33,14
767953506,01,2,30.9983,-89.4431,28073,COUNTRY VILLAGE APT SUNBELT MANAGEMENT,408 E MAIN AVE,,,LUMBERTON,MS,39455,24,FA,0,,N,,2,J & A MGMT,9/1/1982,9/1/2032,8,16,0,0,0,0,0,3,23
768091256,01,5,32.591228,-82.341301,13107,MORING APARTMENTS,409 W MORING ST,,,SWAINSBORO,GA,30401,36,FA,0,,N,,2,"SOUTHLAND PROPERTY MANAGEMENT, I",9/25/1986,9/25/2006,4,32,0,0,0,0,0,3,24
768108094,02,2,33.348634,-93.297985,5027,APPLE RIDGE APT,307 S HOPE ST,,,WALDO,AR,71770,25,EL,0,,Y,10/19/2024,2,"ASC PROPERTY MANAGEMENT, INC",10/19/1994,10/19/2044,13,12,0,0,0,0,3,7,17
768126969,01,3,38.31931,-75.61571,24045,SUMMIT APTS,115 CHURCH ST,,,FRUITLAND,MD,21826,10,FA,0,,N,,2,ROBERT L. FINDLEY,3/26/1982,3/26/2002,0,0,6,4,0,0,0,0,0
768134250,01,5,18.16802,-67.07552,72125,VILLA ENEDINA 3,NESTOR TORRES ST.,POBLADO ROSARIO,,SAN GERMAN,PR,683,32,FA,0,,Y,2/1/2010,2,HOUSING MGMT AND SERVICES,7/20/1992,7/20/2042,0,16,16,0,0,0,0,0,32
768142130,01,3,39.295555,-80.777913,54017,CHILDERS MANOR APT,421 W MAIN ST,,,WEST UNION,WV,26456,15,EL,0,,N,,3,"CHILDERS MANOR, INC",5/17/1994,12/17/2044,12,3,0,0,0,0,1,1,13
768597451,01,4,35.018767,-90.799947,5123,COTTONWOOD TOWNHOMES,1035 DAWSON RD,,,FORREST CITY,AR,72335,45,FA,0,,Y,12/31/2039,2,SUNBELT DEVELOPMENT CORP.,12/11/2002,11/9/2025,11,34,0,0,0,0,2,2,43
768816401,02,2,30.74642,-99.240868,48319,MASON HSG,511 MERRILL STREET,,,MASON,TX,76856,24,FA,0,1,N,,2,HAMILTON VALLEY MANAGEMENT,6/30/1983,,8,16,0,0,0,0,0,1,19
768898703,01,3,33.328217,-89.737624,28015,POPLAR MANOR,303 COURT ST,,,VAIDEN,MS,39176,24,EL,0,,Y,8/31/2004,2,"DELTA PROPERTY MANAGEMENT, INC",10/4/1994,10/4/2044,22,2,0,0,0,0,2,0,24
769018434,01,3,35.879076,-84.625909,47145,COURTNEY SQUARE APARTMENTS,250 BROWN WEST DRIVE, , ,ROCKWOOD,TN,37854,40,FA,0,,Y,12/31/2026,2,MACO MANAGEMENT CO INC,5/1/1984,7/14/2015,24,16,0,0,0,0,2,9,32
769149194,01,8,37.971797,-85.697816,21029,CEDAR GROVE APTS I,210 JOHNSON DR,,,SHEPHERDSVILLE,KY,40165,36,FA,0,,Y,12/31/2015,2,SUBURBAN MGMT CO,1/14/1986,1/14/2006,4,28,4,0,0,0,2,5,0
769185846,01,1,38.421818,-83.721095,21069,FLEMING TRACE APTS,280 RUCKER ST,,,FLEMINGSBURG,KY,41041,36,FA,0,,N,,2,WINTERWOOD INC,11/1/1985,11/1/2005,8,20,8,0,0,0,0,1,32
769296774,01,8,37.029155,-76.34154,51131,SEABREEZE ASSOC LP,201 WASHINGTON STREET,,,CAPE CHARLES,VA,23315,28,FA,0,,N,,2,GREENBRIER MANAGEMENT CO,4/11/1984,8/14/2028,0,14,14,0,0,0,1,2,0
769401551,01,6,35.290833,-98.990223,40149,FLORENCE HOUSE,100 SOUTH COLLEGE,,,CORDELL,OK,73062,20,EL,0,,Y,1/1/2037,2,"SOUTHRIDGE APARTMENTS, INC",7/16/1997,7/16/2017,18,2,0,0,0,0,2,1,20
769449378,02,2,32.551722,-85.913853,1051,TALLASSEE ESTATES,119 JOY ST,,,TALLASSEE,AL,36078,23,FA,0,,N,,2,"HUFF MANAGEMENT CO., INC",10/1/1985,10/1/2005,6,17,0,0,0,0,0,2,7
769546108,01,3,32.83734,-87.89442,1063,ROLLINGWOOD APARTMENTS,101 EUTAW AVENUE SOUTH,,,EUTAW,AL,35462,58,FA,0,,N,,2,,11/19/2001,,16,36,6,0,0,0,0,17,36
769572564,01,9,34.522449,-88.211796,28141,BELMONT ASSOC LTD,85 OLD HWY 25, , ,BELMONT,MS,38827,12,FA,0,,N,,2,J & A MGMT,9/22/1978,9/22/1998,0,12,0,0,0,0,0,0,12
769966902,01,4,31.528144,-85.257835,1067,ABBEWOOD APARTMENTS,402 1/2 DOTHAN ROAD,,,ABBEVILLE,AL,36310,32,FA,0,1,N,,2,ROYAL AMERICAN MANAGEMENT,4/20/1984,4/20/2034,12,20,0,0,0,0,0,0,6
770272469,01,4,32.72123,-99.29706,48417,ALBANY VILLAGE,325 SOUTH HIGHWAY 6,PO BOX 2855,,ALBANY,TX,76430,40,FA,0,,Y,11/30/1933,2,HAMILTON VALLEY MANAGEMENT,8/1/1997,11/30/2048,16,24,0,0,0,0,0,3,40
770410884,01,4,34.591432,-83.776232,13311,GATEWAY VILLAGE APT,1000 CAMPBELL ST,,,CLEVELAND,GA,30528,30,FA,0,,Y,12/31/2009,2,WELLSPRING COMMUNITY MANAGEMENT,12/15/1995,12/15/2015,8,22,0,0,0,0,0,4,20
770591935,01,8,33.45319,-86.108467,1121,TREEMONT APTS,109 BELMONT AVE,,,TALLADEGA,AL,35160,51,EL,0,,N,,2,"WHITE & ASSOCIATES, INC",11/19/1981,1/1/2028,46,5,0,0,0,0,0,1,50
770653758,02,2,33.139854,-89.043336,28159,TWIN PINES APT C/O SOUTHERN MGMT GROUP INC,1301 N COLUMBUS AVE,,,LOUISVILLE,MS,39339,24,FA,0,,Y,11/1/2000,2,"DELTA PROPERTY MANAGEMENT, INC",11/30/1989,11/30/2009,0,24,0,0,0,0,0,1,23
770670986,01,5,39.828578,-80.583574,54051,CARNATION PLACE APTS.,MAIN ST AND GRAPEVINE RIDGE,,,CAMERON,WV,26033,16,EL,0,,N,,2,BELMONT PROPERTIES INC,2/5/1987,2/5/2007,16,0,0,0,0,0,1,3,13
770759676,01,6,31.624767,-91.566681,22029,CONCORDIA PARK APTS,200 KYLE RD,,,FERRIDAY,LA,71334,112,FA,0,,Y,12/31/2026,2,"HUFF MANAGEMENT CO., INC",12/27/1996,12/30/2046,24,44,28,16,0,0,6,5,0
770766751,01,2,38.405159,-80.523578,54101,VICKI LYNN APT,RT 20 AND VIRGINIA ST,,,COWEN,WV,26206,24,EL,0,1,Y,7/15/2009,2,CMS MANAGEMENT LLC,7/22/1994,7/22/2044,20,4,0,0,0,0,0,2,24
770777364,01,0,31.90643,-92.22109,22059,OLYMPIA ESTATES,1053 OLYMPIA DR,,,OLLA,LA,71465,32,FA,0,,N,,2,J & A MGMT,1/31/1986,1/31/2006,8,24,0,0,0,0,2,3,31
770801243,02,2,35.428871,-94.309906,5033,GARDENWALK ON 41ST CIRCLE,#3 SOUTH 41ST CIRCLE, , ,VAN BUREN,AR,72956,29,FA,0,,Y,12/31/2008,2,"BELMONT MANAGEMENT CO., INC",7/1/1993,7/1/2013,10,18,0,1,0,0,2,3,0
770914592,02,0,43.381939,-89.055861,55021,"FALL RIVER MEADOWS LIHTC MM, LLC",550 MAIN STREET,,,FALL RVIER,WI,53932,24,FA,0,,Y,8/19/1936,2,WISCONSIN MGMT CO INC,1/30/1978,8/19/2051,24,0,0,0,0,0,1,2,22
771224490,02,2,30.428261,-85.087982,12013,CHIPOLA MANOR APTS,17854 NE CHARLIEYJOHNS ST., , ,BLOUNTSTOWN,FL,32424,38,EL,0,,N,,2,PROPERTY OPERATIONS MGMT SPECIAL,1/7/1988,1/7/2038,38,0,0,0,0,0,1,0,38
771249417,01,2,35.651965,-120.695631,6079,PASO ROBLES GARDENS,540 SIMS AVE,,,PASO ROBLES,CA,93446,26,FA,0,,N,,2,BUCKINGHAM PROPERTY MANAGEMENT,1/25/1985,1/25/2005,0,21,5,0,0,0,0,2,17
771427884,01,8,33.855282,-89.286346,28013,EDMONDSON MANOR SOUTHERN MGMT GROUP,41-413 BAILEYVILLE ROAD,,,DERMA,MS,38916,24,EL,0,,Y,7/1/2002,2,"DELTA PROPERTY MANAGEMENT, INC",6/18/1992,6/18/2012,22,2,0,0,0,0,2,3,24
771459032,01,5,34.629925,-98.623273,40031,WICHITA VALLEY APTS,103 E B AVE,,,CACHE,OK,73527,16,FA,0,,Y,3/6/2026,2,"SOUTHRIDGE APARTMENTS, INC",11/22/1995,3/6/2016,16,0,0,0,0,0,1,0,16
771463726,01,2,30.965422,-92.640795,22079,GLENMORA APTS,600 ASHMORE RD,,,GLENMORA,LA,71433,13,FA,0,,Y,1/15/2003,2,"TAC REAL ESTATE, LLC",2/9/1988,2/9/2008,5,8,0,0,0,0,1,1,8
771621060,03,2,28.961707,-98.47549,48013,HA OF POTEET,400 4TH ST,,,POTEET,TX,78065,30,FA,0,,N,,3,HA OF POTEET,1/12/1989,1/12/2009,5,17,4,4,0,0,0,2,0
771682007,01,7,37.601625,-120.861108,6099,RAM FARMS INC,2013 7TH ST,,,HUGHSON,CA,95326,1,FA,1,,N,,1,RAM FARMS INC,3/16/2006,3/16/2026,0,0,0,0,0,0,0,0,0
771861298,02,5,33.755535,-87.168887,1127,WARRIOR RIVER II APARTMENTS,100 WARRIOR RIVER LANE, , ,CORDOVA,AL,35550,32,FA,0,,N,,2,"LEITMAN-PERLMAN, INC",9/20/1984,2/27/2010,8,24,0,0,0,0,0,1,20
771861298,01,2,33.755535,-87.168887,1127,WARRIOR RIVER APTS,100 WARRIOR RIVER LANE, , ,CORDOVA,AL,35550,32,FA,0,,N,,2,"LEITMAN-PERLMAN, INC",11/20/1979,11/30/2022,12,16,4,0,0,0,0,2,0
771980792,01,5,33.720554,-82.732391,13317,"BRIGHTWOOD LANE,",344 ANDREW DR,,,WASHINGTON,GA,30673,40,MX,0,,Y,12/31/2011,2,"CAHEC MANAGEMENT, INC",10/24/1996,10/24/2026,14,22,4,0,0,0,5,0,37
771992506,02,2,30.379011,-96.080903,48185,NAVASOTA MANOR APTS,1015 CHURCH STREET,,,NAVASOTA,TX,77868,40,EL,0,,Y,1/15/2008,2,PK HOUSING AND MANAGEMENT CO,1/15/1993,1/15/2013,36,4,0,0,0,0,2,6,39
772049849,01,0,33.957077,-98.69064,48485,COLONIAL HTS APTS,701 JOHNSON RD,,,IOWA PARK,TX,76367,48,FA,0,,N,,2,SWAN MGMT CO,9/13/1983,9/13/2003,24,24,0,0,0,0,0,0,14
772065345,03,4,47.234547,-119.858368,53025,BEVERLY LANE,301 3RD AVENUE SW, , ,QUINCY,WA,98848,32,FA,0,,N,,3,"UNITED MARKETING, INC",9/20/1979,6/5/2025,0,32,0,0,0,0,0,2,31
772065345,04,6,47.312953,-119.544832,53025,KAREN LANE,269 D ST SE,,,EPHRATA,WA,98823,24,FA,0,,N,,3,"UNITED MARKETING, INC",12/20/1976,6/5/2032,2,22,0,0,0,0,0,1,22
772065345,06,2,46.734893,-119.895949,53025,ESPERANZA,403 S. BOUNDARY AVE.,,,MATTAWA,WA,99344,16,FA,2,,N,,3,HA OF GRANT COUNTY,10/27/2015,10/8/2044,0,16,0,0,0,0,1,16,16
772065345,07,4,46.734893,-119.895949,53025,ESPERANZA II,403 S. BOUNDARY AVE.,,,MATTAWA,WA,99349,16,FA,2,,N,,3,HA OF GRANT COUNTY,5/1/2017,5/10/2036,0,16,0,0,0,0,1,16,16
772131080,01,1,32.890536,-86.2177,1037,STONEGATE APTS,100 WASHINGTON STREET, , ,ROCKFORD,AL,35136,19,EL,0,,Y,10/9/2007,2,"APARTMENT SERVICES & MANAGEMENT,",10/23/1992,10/23/2042,5,14,0,0,0,0,0,0,18
772145141,01,4,34.945742,-92.021858,5085,WOODLAND STATION,8 SHANE DR,,,CABOT,AR,72023,25,FA,0,,Y,12/31/2017,2,PROFESSIONAL PROPERTY MANAGEMENT,7/2/2001,7/2/2031,0,0,25,0,0,0,2,2,24
772177239,01,0,31.76298,-91.83411,22025,HARRISONBURG SENIOR APARTMENTS,743 BUSHLEY ST,,,HARRISONBURG,LA,71340,24,EL,0,,Y,9/4/2029,2,"J. M. PROPERTY MGMT,  INC",2/3/1994,9/30/2049,24,0,0,0,0,0,2,0,23
772177438,01,7,33.660721,-79.820251,45089,KINGS SQUARE II APT,707 NELSON BLVD., , ,KINGSTREE,SC,29556,24,EL,0,,Y,7/22/2040,2,GEM MANAGEMENT LLC,7/22/2010,7/22/2040,24,0,0,0,0,0,2,0,24
772310110,03,9,40.19126,-86.66618,18023,COLFAX COMMUNITY HOUSING INC,335 S MERIDIAN ST,,,COLFAX,IN,46035,20,EL,0,,N,,3,"RABENSTEINE, RONALD",4/22/1976,,20,0,0,0,0,0,0,0,13
772343736,01,4,35.37621,-81.382467,37071,CHERRY MANOR APTS,201 S DIXIE ST,,,CHERRYVILLE,NC,28021,22,EL,0,,N,,2,PROPERTY MANAGEMENT,12/19/1986,12/19/2006,22,0,0,0,0,0,0,1,22
772438668,03,2,34.189986,-103.348145,35041,VALLE DEL SOL APARTMENTS,1300 WEST IVY STREET,,,PORTALES,NM,88130,18,FA,2,,N,,3,J. L. GRAY,1/29/2014,1/29/2034,0,4,12,2,0,0,1,0,18
772453912,01,6,33.597735,-92.854552,5103,CAMDEN MANOR APT,830 SHARP AVE NW,,,CAMDEN,AR,71701,33,EL,0,,Y,12/31/2020,2,SOUTHLAND MANAGEMENT CORPORATION,7/11/1991,12/31/2020,16,17,0,0,0,0,2,4,31
772542592,01,1,34.11439,-82.85716,13105,OAK LANE APTS,344 MARTIN LUTHER KING JR BLVD,,,ELBERTON,GA,30635,24,FA,0,,Y,12/31/2003,2,"CAHEC MANAGEMENT, INC",6/30/1987,6/30/2007,6,18,0,0,0,0,0,1,15
772551348,01,9,30.60496,-87.14526,12113,ANDORA VILLAS APARTMENTS,4260 HIGHWAY 90,,,PACE,FL,32571,35,FA,0,,N,,2,"ARD, INC",6/30/1982,6/30/2002,11,24,0,0,0,0,0,1,20
772660151,01,2,27.736393,-81.533902,12105,FROSTPROOF VILLAS,140 PEAR AVENUE,,,FROSTPROOF,FL,33843,32,FA,0,,N,,2,"HALLMARK MANAGEMENT, INC",2/11/1983,2/11/2033,6,26,0,0,0,0,0,9,24
772693458,01,5,32.475864,-92.352089,22073,CENTRAL 151 APTS,142 LUEBENIA RD,,,CALHOUN,LA,71225,13,FA,0,,Y,12/31/2006,2,"TAC REAL ESTATE, LLC",12/22/1995,12/22/2045,0,5,6,2,0,0,1,0,12
772945068,01,6,48.776631,-104.564288,30091,ALTA VISTA APTS,506 WEST BOUNDARY AVENUE,,,PLENTYWOOD,MT,59254,16,FA,0,,N,,2,,12/1/1985,8/25/2025,10,6,0,0,0,0,0,1,14
773104344,01,9,36.986009,-82.967917,21095,POPLAR VILLAGE APARTMENTS,51 MASTIN DR,,,CUMBERLAND,KY,40823,36,FA,0,,Y,3/4/2036,2,WINTERWOOD INC,8/13/1991,3/4/2051,6,18,12,0,0,0,1,0,34
773117893,01,5,30.736637,-101.387222,48105,OZONA SENIORS,1304 SHEFFIELD ROAD, , ,OZONA,TX,76943,24,EL,0,,Y,12/31/2000,2,MAC REAL ESTATE LLC,8/19/1991,12/31/2005,20,4,0,0,0,0,2,1,16
773129495,03,0,31.274267,-83.459335,13075,COLONIAL PARK APT,40 PARK PL, , ,LENOX,GA,31637,16,FA,0,,N,,2,COLONIAL PARK LTD,12/1/1985,12/1/2005,6,10,0,0,0,0,0,0,10
773144403,01,5,31.507849,-87.328566,1099,EAGLE POINT APTS,1600 S MT. PLEASANT DRIVE, , ,MONROEVILLE,AL,36460,96,FA,0,,N,,2,"APARTMENT SERVICES & MANAGEMENT,",12/16/1986,12/16/2006,0,96,0,0,0,0,0,9,40
773167522,01,4,31.600672,-90.457375,28085,BROOKHAVEN APTS,635 E INDUSTRIAL PARK DR,,,BROOKHAVEN,MS,39601,48,FA,0,,Y,12/1/2015,3,J & A MGMT,12/1/1995,,0,48,0,0,0,0,0,10,29
773226013,01,9,44.4215,-84.122292,26129,WILKENS CREEK APTS C/O RED OAK MGMT,500 W. MAIN STREET, , ,ROSE CITY,MI,48654,16,FA,0,,N,,2,RED OAK MANAGEMENT,10/10/1986,10/26/2025,8,8,0,0,0,0,1,0,16
773381135,02,2,34.121291,-101.441577,48153,HA CITY OF LOCKNEY,418 MAIN STREET, , ,LOCKNEY,TX,79241,10,FA,0,,N,,3,HALE COUNTY HOUSING AUTHORITY,10/17/1977,10/17/2006,7,3,0,0,0,0,0,0,10
773414130,01,6,48.550921,-109.658733,30041,SURREY COURT,1633 2ND ST,,,HAVRE,MT,59501,8,FA,0,,N,,3,DISTRICT IV HUMAN RES. DEV. COUN,8/25/1981,8/1/2021,0,8,0,0,0,0,0,0,7
773507718,02,2,33.781348,-81.927844,45037,EDGEWOOD APARTMENTS,401 WA REEL DR, , ,EDGEFIELD,SC,29824,30,FA,0,,N,,2,"CAHEC MANAGEMENT, INC",7/1/1988,7/1/2008,10,20,0,0,0,0,0,0,18
773556762,01,3,34.641979,-78.988121,37155,GAVIN PARK APTS,1190 FURMAN DRIVE,,,LUMBERTON,NC,28358,22,EL,0,,Y,5/31/2004,2,GEM MANAGEMENT LLC,5/31/1989,5/31/2009,22,0,0,0,0,0,1,0,22
773584643,02,9,45.525517,-123.102585,41067,ELM PARK PHASE II,2350 ELM ST,,,FOREST GROVE,OR,97116,12,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",11/10/1988,4/10/2010,0,0,6,6,0,0,1,0,4
773584643,01,7,45.525631,-123.10215,41067,ELM PARK APARTMENTS,2351 ELM STREET,,,FOREST GROVE,OR,97116,49,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",8/18/1983,8/18/2003,0,28,21,0,0,0,3,0,23
773584643,08,2,45.527987,-123.095921,41067,JUNIPER GARDENS APT,2718 JUNIPER STREET,,,FOREST GROVE,OR,97116,24,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",12/12/2011,12/12/2031,0,7,13,4,0,0,2,2,20
773584643,06,6,45.747368,-122.878519,41009,SYCAMORE VIEW APTS,33445 SW SYCAMORE ST,,,SCAPPOSE,OR,97056,22,FA,2,,Y,8/1/2021,3,"NW REAL ESTATE CAPITAL, CORP.",7/27/2006,8/1/2026,0,10,10,2,0,0,2,5,16
773584643,05,4,45.498337,-122.894646,41067,REEDVILLE APT,21141 SW ALEXANDER,,,ALOHA,OR,97006,49,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",10/22/1997,10/22/2030,0,20,21,8,0,0,3,1,31
773584643,04,2,45.487705,-123.038765,41067,CORNELIUS PARK APTS,MULTIPLE SITES,,,CORNELIUS,OR,97113,24,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",7/10/1991,7/10/2011,0,11,9,4,0,0,2,1,16
773584643,09,4,45.527987,-123.095921,41067,JUNIPER GARDENS II,2718 JUNIPER STREET,,,FOREST GROVE,OR,97116,22,FA,2,,N,,3,"NW REAL ESTATE CAPITAL, CORP.",12/31/2013,12/31/2033,0,8,12,2,0,0,2,6,15
773610153,01,6,45.226262,-94.938395,27067,SPICER B APARTMENTS,196 LAKEVIEW DR,,,SPICER,MN,56288,8,FA,0,,N,,2,VAN BINSBERGEN & ASSOC,7/2/1974,7/2/1994,1,7,0,0,0,0,0,0,5
773683186,01,5,36.141998,-120.35289,6019,TARA GLENN APTS,550 E GLENN AVE,,,COALINGA,CA,93210,80,FA,0,,Y,3/21/2022,2,DKD PROPERTY MANAGEMENT,2/1/1985,3/21/2042,16,48,16,0,0,0,0,3,79
773772067,01,2,42.748009,-92.97303,19023,DUMONT COMMUNITY,320 MAIN STREET,,,DUMONT,IA,50625,22,FA,0,,N,,3,MURPHY ENTERPRISES,2/11/1977,10/16/1999,17,5,0,0,0,0,0,1,18
773815855,01,2,36.530924,-92.059195,29149,EAST MEADOW APTS,1313 HIGHWAY 142 EAST,,,THAYER,MO,65791,24,EL,0,,Y,12/31/2026,2,PROFESSIONAL PROPERTY MANAGEMENT,11/19/1996,1/1/2016,24,0,0,0,0,0,2,0,0
773861280,01,3,34.490022,-79.11223,37155,WOODFIELD APTS,1208 S. WALNUT STREET, , ,FAIRMONT,NC,28340,32,EL,0,,Y,7/21/2009,2,PARTNERSHIP PROPERTY MANAGEMENT,7/21/1994,7/21/2044,28,4,0,0,0,0,2,0,31
773892600,01,8,38.662184,-120.928378,6017,SHINGLE SPRINGS APT,3900 CREEKSIDE CT,,,SHINGLE SPRINGS,CA,95682,12,FA,0,,N,,2,MBS PROPERTY MANAGEMENT,11/25/1985,3/1/2022,2,10,0,0,0,0,0,0,12
773977205,02,2,35.169281,-89.766357,47047,OAKLAND APARTMENTS,55 EISINGER COVE, , ,OAKLAND,TN,38060,16,EL,0,,Y,12/31/2004,2,ROYAL PROPERTY MGMT,3/28/1991,1/19/2040,16,0,0,0,0,0,1,0,15
774070038,01,7,31.414137,-86.081474,1031,ELBA VILLAS,1584 CAROLINE ST, , ,ELBA,AL,36323,21,FA,0,,N,,2,"HUFF MANAGEMENT CO., INC",4/23/1984,4/23/2004,10,11,0,0,0,0,0,5,10
774143227,01,7,36.27682,-99.869228,40045,WOLF CREEK APT,206 N. SYLVANIA,,,SHATTUCK,OK,73858,20,FA,0,,Y,6/1/2026,2,"SOUTHRIDGE APARTMENTS, INC",11/8/1983,11/20/2015,5,11,4,0,0,0,1,7,17
774366972,01,7,37.39801,-87.772307,21233,SADDLE CLUB APARTMENTS,216 GULF ST,PO BOX 214,,PROVIDENCE,KY,42450,48,MX,0,,N,,2,"J. JEROD & ASSOCIATES, INC",6/11/1982,6/11/2002,12,20,16,0,0,0,2,8,0
774486544,01,8,44.121002,-103.110489,46103,BAKER APTS,617 CARDINAL DR,,,BOX ELDER,SD,57719,8,FA,0,,Y,12/31/2003,2,"LEWIS, KIRKEBY & HALL MANAGEMENT",2/26/1988,2/26/2038,0,8,0,0,0,0,1,3,7
774727503,01,4,47.726799,-116.946129,16055,PARKSIDE SR APTS % THE CBM GROUP INC,120 E 19TH STREET,,,POST FALLS,ID,83854,18,EL,0,,N,,2,"THE CBM GROUP, INC",1/4/1990,1/4/2010,18,0,0,0,0,0,3,1,18
774881869,02,2,20.951563,-156.687525,15009,HONOKOWAI VILLA,3535 LOWER HONOAPIILANI RD,,,LAHAINA,HI,96761,56,FA,0,,Y,5/16/2018,2,AWI MANAGEMENT COMPANY,5/16/1988,5/16/2018,28,28,0,0,0,0,0,2,55
774888530,01,7,40.147876,-88.969524,17099,ARBORS II (36),999 ROUTE 10 WEST,,,CLINTON,IL,61727,36,??,0,,N,,2,MARVIN LOCKMILLER,7/1/1977,12/21/2041,0,36,0,0,0,0,0,1,33
774920539,01,7,33.780106,-81.926329,45037,MEDICAL PARK APTS,221 WA REEL DR, , ,EDGEFIELD,SC,29824,24,EL,0,,N,,2,"CAHEC MANAGEMENT, INC",6/15/1982,6/15/2002,24,0,0,0,0,0,0,1,0
775117299,01,5,41.524193,-112.013863,49003,FOOTHILL MANOR I HOPE MANAGEMENT,659 N 100 E,,,BRIGHAM CITY,UT,84302,14,EL,0,,Y,6/1/2009,2,"HOPE MANAGEMENT, LLC",6/1/1994,6/1/2014,14,0,0,0,0,0,0,0,0
775281924,01,0,31.71422,-83.282532,13017,MCKINLEY LANE APT,283 IRWINVILLE HWY,,,FITZGERALD,GA,31750,48,FA,0,,Y,8/31/2004,2,"CAHEC MANAGEMENT, INC",9/1/1989,9/1/2009,14,34,0,0,0,0,0,2,13
775314273,02,2,32.100274,-98.335971,48143,SHAMROCK APTS,1041 N PATRICK ST,,,DUBLIN,TX,76446,24,FA,0,,Y,12/1/2003,2,INTEGRA-PEAK MANAGEMENT CO.,12/6/1988,12/6/2038,12,12,0,0,0,0,2,1,20
775416154,01,1,30.690157,-91.745994,22097,MELVILLE PLAZA APTS,435 SOUTH GUM STREET, , ,MELVILLE,LA,71353,32,FA,0,,Y,12/1/2020,2,CMS MANAGEMENT LLC,1/22/1992,1/22/2042,26,6,0,0,0,0,2,4,31
