StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-06-09 12:48:02,2021-06-09 12:54:48,IP Address,198.14.246.212,100,406,True,2021-06-09 12:54:49,R_TkjBSKgQUONuXnj,,,,,41.0352935791015625,-92.79239654541015625,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Not enough quality housing,,Single family home,Extremely important,Extremely important,Important,Very important,Slightly important,Very important,Very important,Important,Important,,,"Parks, kid activities (pool), trails.",No,3,4,5,1,2,6,,Identify and target empty lots to build new houses/rentals. Work to improve junky looking houses/lots.,Male,26 - 40,2,1,White or Caucasian,"$40,000-$59,999",Unknown,
2021-06-09 15:30:01,2021-06-09 15:39:15,IP Address,198.14.246.212,100,554,True,2021-06-09 15:39:16,R_2fqwuqNj5j2uL4R,,,,,41.0352935791015625,-92.79239654541015625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,"Would be interested in down-sizing,Would be interested in senior housing","$100,000-$175,000",Yes,Own,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough affordable housing,,"Duplex,Townhome,Independent Living Complex",Very important,Very important,Very important,Very important,Not at all important,Not at all important,Very important,Very important,Very important,Very important,"Grocery store, pharmacy, gas station, places to eat","library, restaurants, grocery store, gas",No,1,3,4,2,5,6,,"Search for investors to build decent, affordable rental units (of all types---apartments, single family houses, townhomes, duplexes)",Female,56-70,2,0,White or Caucasian,"$80,000-$99,999",Unknown,
2021-06-09 15:49:54,2021-06-09 15:58:26,IP Address,40.139.43.162,100,512,True,2021-06-09 15:58:27,R_2XbddPG781Z6YjF,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,Less than $300,Excellent,No,Yes,Other,Econonics,Single family home,Very important,Very important,Important,Very important,Important,Slightly important,Important,Slightly important,Important,,,"School, parks, good streets",No,5,2,3,4,1,6,,"Continued low interest rates. This allows for new homes to be built which in turn, opens more homes within Harrison County. ",Male,56-70,2,0,Don’t wish to answer,"$40,000-$59,999",Unknown,
2021-06-03 07:07:46,2021-06-03 07:10:56,IP Address,207.28.124.253,72,190,False,2021-06-10 07:10:58,R_ZgerthbHZBFyMJH,,,,,,,anonymous,EN,Yes,More than 10 years,Little Sioux,,,,Not interested in a different home,,Yes,Own,,Single family home,,$500-$699,Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,Not at all important,Not at all important,Extremely important,Very important,Very important,Very important,Very important,Important,Very important,,,,,,,,,,,,,,,,,,,,
2021-06-03 07:21:16,2021-06-03 07:33:02,IP Address,207.28.124.253,62,705,False,2021-06-10 07:33:04,R_3M4GR8tuKx1oeXu,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Employment opportunities,,Condo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10 14:23:05,2021-06-10 14:33:05,IP Address,174.198.85.34,100,599,True,2021-06-10 14:33:05,R_2V3g1oHeYYyCtWl,,,,,41.1522979736328125,-96.03710174560546875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,"Single family home,Independent Living Complex,Assisted Living Complex",Important,Important,Important,Slightly important,Slightly important,Important,Important,Slightly important,Very important,,,"Gas station/convenient store
Grocery
Park
Library 
Restaurant ",Yes,5,3,1,4,2,6,,"Improving county infrastructure, increase high speed internet accessibility, create more living wage jobs, create more quality affordable housing",Male,41-55,2,2,White or Caucasian,"$80,000-$99,999",Unknown,
2021-06-03 16:47:48,2021-06-03 16:51:18,IP Address,66.172.220.106,62,210,False,2021-06-10 16:51:23,R_vkxerNo4CulrHPP,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,"Apartment,Single family home,Assisted Living Complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10 18:10:21,2021-06-10 18:14:06,IP Address,198.14.222.38,100,225,True,2021-06-10 18:14:07,R_1jkRG6A7oDqDD1b,,,,,41.1864013671875,-93.70220184326171875,anonymous,EN,Yes,More than 10 years,Persia,,,,Not interested in a different home,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,No,Not enough quality housing,,,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Very important,Very important,Not at all important,Extremely important,,,,No,6,5,2,3,1,4,,,Male,41-55,2,2,White or Caucasian,"$150,000-$199,999",,
2021-06-10 21:21:13,2021-06-10 21:29:27,IP Address,38.121.121.19,100,494,True,2021-06-10 21:29:27,R_1d4fM4xcQXAcyp8,,,,,41.261505126953125,-95.8303985595703125,anonymous,EN,Yes,6-10 years,Little Sioux,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,"Duplex,Apartment,Single family home",Extremely important,Extremely important,Very important,Extremely important,Not at all important,Important,Very important,Important,Very important,,,"park, community center, gas station/convenience store, church, post office, bank",Yes,2,1,5,3,4,6,,"Remove dilapidated housing so new can be built or manufactured homes can be placed on the properties.  Also, allow for permanent mobile homes to be placed.  Find programs to help low income and first time home owners that are easy to access, and make sure each city is aware of the programs to help promote growth.",Female,56-70,4,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-06-10 21:45:02,2021-06-10 21:56:40,IP Address,184.105.41.62,100,698,True,2021-06-10 21:56:41,R_3COw2eZCloN6k29,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,6-10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,"Apartment,Single family home,Independent Living Complex",Slightly important,Slightly important,Important,Slightly important,Slightly important,Very important,Extremely important,Slightly important,Very important,,,,No,4,5,3,1,2,6,,repair or replace old homesteads.,Female,41-55,2,0,White or Caucasian,"$60,000-$79,999",,
2021-06-11 15:35:57,2021-06-11 15:41:17,IP Address,199.247.67.181,100,320,True,2021-06-11 15:41:17,R_2AFtnFUjsw9NTdN,,,,,42.648406982421875,-95.19640350341796875,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,"Not interested in a different home,Would be interested in down-sizing","Less than $100,000",Yes,Rent,,Apartment,,$500-$699,Poor,Yes,Yes,Not enough quality housing,,"Duplex,Apartment,Single family home,Independent Living Complex",Important,Important,Slightly important,Important,Important,Important,Important,Very important,Very important,Important,,,No,1,2,3,4,5,6,,,Male,41-55,1,0,White or Caucasian,"$20,000-$39,999",,
2021-06-11 18:57:54,2021-06-11 19:15:54,IP Address,74.221.47.146,100,1080,True,2021-06-11 19:15:55,R_3JgxemPPT3ee9wR,,,,,42.2386932373046875,-96.2261962890625,anonymous,EN,No,,,I couldn’t find rental housing,,More rental options,,"Less than $100,000",,,,,,,,,,Not enough quality housing,,Single family home,Not at all important,Slightly important,Not at all important,Important,Extremely important,Extremely important,Very important,Extremely important,Extremely important,Extremely important,outside flood plain,"Nearby outdoor recreation, hiking trails, dog friendly spaces ",No,4,1,2,3,5,6,Allow alternative housing such as container homes and tiny homes inside city limits as well as backyard chickens. Scheduled inspection of rental units to ensure safety. But the top priority should be to uphold existing building codes and property ordinances - I cannot stress this enough!,"Hold current property owners accountable for the condition of their properties, permit alternative housing options, such as container homes and tiny homes - which are more affordable by nature, and it would be hugely beneficial to prohibit the purchase of residential properties for business purposes, such as salons, spas, large (not small in-home) daycares, etc. ",Female,41-55,1,0,White or Caucasian,"$20,000-$39,999",Unknown,
2021-06-05 17:40:10,2021-06-05 17:50:48,IP Address,66.172.202.90,62,638,False,2021-06-12 17:50:49,R_3eaF6oSN1uFblYa,,,,,,,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14 17:40:26,2021-06-14 17:47:56,IP Address,98.21.203.209,100,449,True,2021-06-14 17:47:56,R_2b1YkObpLEEyESW,,,,,41.1251983642578125,-91.44190216064453125,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Retired,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough affordable housing,,,Very important,Very important,Slightly important,Very important,Not at all important,Slightly important,Important,Not at all important,Slightly important,,,"library
park
ball fields
restaurants",No,3,4,5,2,1,6,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-06-16 14:57:52,2021-06-16 15:06:23,IP Address,140.82.175.138,100,510,True,2021-06-16 15:06:23,R_27gx0CASHqYGIY3,,,,,41.26800537109375,-96.1156005859375,anonymous,EN,Yes,More than 10 years,Logan,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Other,"Not sure, as we are not searching. I do know that rental property is sparse and what is available is VERY rundown.","Townhome,Condo,Single family home",Very important,Very important,Very important,Very important,Very important,Very important,Extremely important,Slightly important,Extremely important,,,"Restaurants, recreational activities",Yes,3,2,1,4,5,6,,"Incentives for updating and improving current properties. We need to start with ""curb appeal"", make a community inviting.  ",Female,56-70,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-06-16 20:08:33,2021-06-16 20:15:00,IP Address,174.130.19.200,100,387,True,2021-06-16 20:15:01,R_2PzhlYl4NmC5f3q,,,,,40.9622955322265625,-91.56130218505859375,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough affordable housing,,,Slightly important,Slightly important,Important,Very important,Extremely important,Extremely important,Very important,Very important,Extremely important,,,"Crew Center, local restaurants, lumber, hardware, local school, community activities",Yes,5,4,2,3,1,6,,"Put local school survival first, then career opportunities and housing",Male,56-70,2,0,I identify with 2 or more groups,"$200,000 or more",Unknown,
2021-06-17 06:18:50,2021-06-17 06:27:03,IP Address,184.105.28.130,100,493,True,2021-06-17 06:27:05,R_25vhOHNTZZiXJ9H,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Dunlap,,,,"Not interested in a different home,Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in senior housing","$250,000-$325,000",Yes,Own,,Single family home,,$300-$499,Excellent,No,Yes,Not enough affordable housing,,"Condo,Single family home,Independent Living Complex,Assisted Living Complex",Extremely important,Extremely important,Slightly important,Extremely important,Slightly important,Slightly important,Extremely important,Extremely important,Extremely important,,,,No,1,4,5,2,3,6,,"Vacant homes incentive to sell them.
City Councils taking ACTION to homeowners that do not maintain, keep homes from becoming an eyesore.",Male,56-70,2,0,White or Caucasian,"$100,000-$149,999",,
2021-06-17 06:36:08,2021-06-17 06:45:10,IP Address,40.137.103.77,100,541,True,2021-06-17 06:45:10,R_25S1VTCpdRqVbZU,,,,,41.407806396484375,-92.91719818115234375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,No,Not enough of the right home styles,,,Not at all important,Not at all important,Important,Important,Very important,Very important,Very important,Important,Extremely important,,,"restaurants, community pool, school programs",Yes,5,4,3,2,1,6,,,Male,26 - 40,2,4,White or Caucasian,"$100,000-$149,999",Unknown,
2021-06-10 09:38:40,2021-06-10 09:44:14,IP Address,97.119.109.34,72,333,False,2021-06-17 09:44:15,R_bvlgIKB4oBIrE6l,,,,,,,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Good,No,No,Not enough quality housing,,Single family home,Important,Important,Important,Important,Important,Not at all important,Important,Slightly important,Important,,,Downtown shopping and grocery store j,No,,,,,,,,,,,,,,,Unknown,
2021-06-10 15:39:04,2021-06-10 15:39:25,IP Address,184.105.250.134,28,20,False,2021-06-17 15:39:26,R_2cCUmlONzian2YG,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19 09:18:52,2021-06-19 09:35:24,IP Address,174.242.224.7,100,991,True,2021-06-19 09:35:24,R_5jqUpdLR6ZmLKXD,,,,,41.6244049072265625,-93.669403076171875,anonymous,EN,Yes,6-10 years,Woodbine,,,,Not interested in a different home,"$175,000-$250,000",Retired,Own,,Single family home,,"$1,200-$1,499",Good,Yes,No,Not enough of the right home styles,,"Townhome,Single family home,Independent Living Complex",Slightly important,Very important,Slightly important,Very important,Not at all important,Not at all important,Extremely important,Slightly important,Extremely important,,,"Parks, walking path, restaurants, library, good streets, ",No,5,1,2,4,3,6,,"First your city government needs to be more open minded in future expansions and take care of what we have. Example roads, new business opportunities ",Female,56-70,2,0,Don’t wish to answer,"$100,000-$149,999",Unknown,
2021-06-12 20:56:27,2021-06-12 21:03:09,IP Address,107.77.208.218,59,402,False,2021-06-19 21:03:14,R_QgfkLSCW0eSL2WR,,,,,,,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"Less than $100,000",Yes,,,Single family home,,"$900-$1,199",Good,No,Yes,Other,,Single family home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25 08:13:06,2021-06-25 08:16:33,IP Address,206.72.6.51,100,207,True,2021-06-25 08:16:34,R_3JwSzk2mgxpLAJn,,,,,41.6475067138671875,-95.30930328369140625,anonymous,EN,Yes,More than 10 years,Dunlap,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough affordable housing,,,Very important,Slightly important,Very important,Very important,Very important,Very important,Important,Slightly important,Very important,,,parks,No,,,,,,,,,Female,41-55,2,1,White or Caucasian,"$150,000-$199,999",Unknown,
2021-06-25 08:58:27,2021-06-25 09:03:44,IP Address,198.14.221.211,100,316,True,2021-06-25 09:03:44,R_3hnj3JEqSBPmsR0,,,,,40.9622955322265625,-91.56130218505859375,anonymous,EN,Yes,1-5 years,Dunlap,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Do not qualify for a home mortgage,,"Condo,Single family home,Independent Living Complex",Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Extremely important,,,,Yes,5,4,1,2,3,6,,,Female,26 - 40,2,2,White or Caucasian,"$200,000 or more",,
2021-06-25 09:06:53,2021-06-25 09:13:30,IP Address,107.77.207.129,100,396,True,2021-06-25 09:13:30,R_cD6e6PF2Av6ml9v,,,,,41.902496337890625,-87.67259979248046875,anonymous,EN,Yes,More than 10 years,Dunlap,,,,Would be interested in an existing single-family home,"Less than $100,000",No,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough affordable housing,,"Duplex,Apartment,Single family home",Extremely important,Extremely important,Extremely important,Important,Extremely important,Slightly important,Very important,Very important,Extremely important,Not at all important,,"Coffee shops, local eateries, entertainment, grocery,parks,camping ",Yes,4,1,5,3,2,6,,,Female,26 - 40,2,2,Don’t wish to answer,"$40,000-$59,999",Unknown,
2021-06-25 10:43:17,2021-06-25 10:50:05,IP Address,98.21.204.156,100,408,True,2021-06-25 10:50:06,R_50zpHv44WTGBgWd,,,,,41.4761962890625,-91.57399749755859375,anonymous,EN,Yes,6-10 years,Dunlap,,,,Would be interested in a new construction single-family home,"Over $400,000",No,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough quality housing,,"Townhome,Condo,Single family home",Very important,Very important,Very important,Very important,Extremely important,Very important,Very important,Important,Extremely important,,,"Swimming pool & park, restaurants, grocery store, gas station with 24/GR pump service ",No,6,5,1,4,3,2,"Encourage homeowners to care for their property ","Focus on families that already reside within the county & assist them rather than having landlords purchase housing and advertising to less than desirable renters who bring nothing but problems to the community ",Female,26 - 40,2,2,White or Caucasian,"$200,000 or more",Unknown,
2021-06-25 10:53:23,2021-06-25 10:59:49,IP Address,198.14.217.66,100,386,True,2021-06-25 10:59:50,R_3HozNj8jlTYwUeS,,,,,41.0258026123046875,-93.7729034423828125,anonymous,EN,Yes,1-5 years,Dunlap,,,,Would be interested in down-sizing,"Less than $100,000",Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough quality housing,,"Townhome,Single family home",Important,Very important,Slightly important,Very important,Slightly important,Very important,Extremely important,Not at all important,Very important,,,All the above plus grocery store,No,5,4,2,3,1,6,,,Female,56-70,4,2,White or Caucasian,"$60,000-$79,999",Unknown,
2021-06-25 11:41:58,2021-06-25 11:52:47,IP Address,174.198.84.101,100,649,True,2021-06-25 11:52:48,R_pR8BIWYgv6EhA7T,,,,,41.261505126953125,-95.8303985595703125,anonymous,EN,Yes,More than 10 years,Dunlap,,,,Would be interested in up-sizing,"$100,000-$175,000",Yes,Own,,Single family home,,$500-$699,Good,Yes,Yes,Not enough quality housing,,Single family home,Slightly important,Slightly important,Important,Extremely important,Not at all important,Extremely important,Extremely important,Not at all important,Extremely important,,,"Parks, grocery store, gas station, and businesses on a Main Street ",No,5,3,4,2,1,6,,,Male,41-55,2,2,White or Caucasian,"$60,000-$79,999",Unknown,
2021-06-25 15:45:23,2021-06-25 15:51:47,IP Address,174.243.115.251,100,384,True,2021-06-25 15:51:48,R_1OZEgBZghwXgZ2x,,,,,41.713592529296875,-93.622100830078125,anonymous,EN,Yes,6-10 years,Dunlap,,,,Not interested in a different home,"$175,000-$250,000",No,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Important,Important,Important,Important,Slightly important,Slightly important,Important,Slightly important,Very important,,,"Pool, restaurants, grocery store",Yes,5,2,1,3,4,6,,"Never going to happen due to no affordable lots to build on. ",Male,41-55,1,1,White or Caucasian,"$150,000-$199,999",Unknown,
