StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-30 10:04:53,2021-10-30 10:11:48,IP Address,173.19.120.194,100,415,True,2021-10-30 10:11:49,R_Q3yQUHMWo5kamQN,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,$300-$499,Excellent,Yes,Yes,Not enough affordable housing,,"Independent Living Complex,Assisted Living Complex",Yes,4,1,3,2,5,,,,Female,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-30 12:03:09,2021-10-30 12:07:25,IP Address,173.18.250.254,100,255,True,2021-10-30 12:07:26,R_2tPPZBD0g4FFbqN,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,6-10 years,,,,,,No,Own,,Single family home,,$300-$499,Fair,Yes,Yes,Not enough quality housing,,,No,4,1,2,3,5,,,,Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2021-10-30 12:11:18,2021-10-30 12:14:40,IP Address,173.19.121.144,100,201,True,2021-10-30 12:14:40,R_3NXlhYKPuKpA9nE,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,Less than 1 year,,,,,,No,Rent,,Single family home,,$700-$899,Fair,No,No,Not enough affordable housing,,,No,3,4,1,2,5,,Lack of good jobs and space,,Female,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-30 12:12:07,2021-10-30 12:23:37,IP Address,207.177.47.81,100,689,True,2021-10-30 12:23:38,R_1H7dOCaamA0Bfo5,,,,,41.55419921875,-94.970703125,qr,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Good,Yes,Yes,Other,,Independent Living Complex,No,4,2,1,3,5,,Allowing new development,Keep out bad investments,Male,41-55,2,0,White or Caucasian,"$20,000-$39,999"
2021-10-23 23:57:36,2021-10-23 23:58:45,IP Address,97.64.164.190,50,69,False,2021-10-30 23:58:48,R_3IQ72r7Qez6lBrk,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Excellent,No,,,,,,,,,,,,,,,,,,,
2021-10-31 08:29:01,2021-10-31 08:34:53,IP Address,64.211.115.210,100,351,True,2021-10-31 08:34:53,R_019QrLRUIvq8RS9,,,,,43.5294952392578125,-90.0005035400390625,qr,EN,Yes,Less than 1 year,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,Yes,Not enough affordable housing,,,Yes,4,1,2,3,5,,No businesses or persons to fix the homes that are there,"Incentives for fixing up homes and tax abatement for new construction ",Female,26 - 40,2,3,White or Caucasian,"$60,000-$79,999"
2021-10-31 09:02:09,2021-10-31 09:05:45,IP Address,50.81.253.77,100,216,True,2021-10-31 09:05:45,R_3MgwynFf4kjAn15,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$300-$499,Poor,Yes,Yes,Not enough affordable housing,,"Duplex,Assisted Living Complex",Yes,2,1,3,4,5,"Create a required minimum standard for rentals ","Slum lords ","Have small affordable homes maybe a tiny home area … more affordable lots … programs to build or get loans for those with poor credit and rental accountability ",Female,41-55,1,2,White or Caucasian,"$100,000-$149,999"
2021-10-31 09:05:22,2021-10-31 09:15:35,IP Address,173.19.122.197,100,613,True,2021-10-31 09:15:36,R_R4A59eukI7s2wFP,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Duplex/Fourplex,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex,Assisted Living Complex",No,2,1,3,4,5,,"the same thing that's wrong with most aspects of atlantic...complacency...laziness and frugality ",i have no clue,Male,41-55,1,0,White or Caucasian,"$20,000-$39,999"
2021-10-31 09:33:04,2021-10-31 09:38:17,IP Address,192.119.200.194,100,313,True,2021-10-31 09:38:18,R_1K7T6EZxKtQ8Iq8,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough of the right home styles,,,No,4,2,1,3,5,,Lack of available housing,,Female,56-70,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-31 09:49:19,2021-10-31 09:54:35,IP Address,207.177.47.81,100,316,True,2021-10-31 09:54:36,R_3qs41qs8s20b15d,,,,,41.55419921875,-94.970703125,qr,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex",Yes,3,2,1,4,5,,"There isn't an incentive for owners to update and improve the living conditions for the people renting their property. ","Start a rental compliance group for renters and owners. ",Female,41-55,2,0,White or Caucasian,"$40,000-$59,999"
2021-10-31 11:29:29,2021-10-31 11:41:51,IP Address,50.81.180.247,100,742,True,2021-10-31 11:41:51,R_2f3AubcmIhA8Qni,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,Less than 1 year,,,,,,Retired,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,2,3,1,4,5,,"Simply not enough affordable rental units for either single persons or for families. ","Do not become a landlord unless you have repaired & improved the interior & exterior of your rentals. There are too many trashy, unkempt houses for rent in Atlantic. Also, as we had up in Storm Lake & in Lakeside, please pass city regulations about piles of junk, non-working vehicles, etc. from being allowed to sit in yards. Makes certain Atlantic neighborhoods rundown & very trashy looking. Have a city employees who drives each street every 2 weeks, notate these properties and write warnings to them. Follow up with city cleanup and fines to landlords or property owners, to be added to their annual property taxes if they refuse to pay. It works!",Male,56-70,4,0,White or Caucasian,"$80,000-$99,999"
2021-10-31 13:58:59,2021-10-31 14:02:20,IP Address,167.142.37.92,100,200,True,2021-10-31 14:02:20,R_2XbMvPJY3qKxtqz,,,,,41.2895965576171875,-94.54070281982421875,qr,EN,No,,I own a home elsewhere,,"More homeownership options,More rental options,Better quality housing options","Would be interested in down-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,Yes,,,,,,,,,Female,56-70,2,0,White or Caucasian,"$80,000-$99,999"
2021-11-01 05:59:32,2021-11-01 06:03:37,IP Address,50.81.253.3,100,244,True,2021-11-01 06:03:37,R_2ire0OTiJuxlo8V,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough affordable housing,,,Yes,3,1,4,2,5,,,,Female,26 - 40,2,2,White or Caucasian,"$60,000-$79,999"
2021-11-01 06:03:50,2021-11-01 06:07:24,IP Address,208.126.176.204,100,213,True,2021-11-01 06:07:24,R_3k6S9gAUopiQ98X,,,,,41.6334075927734375,-95.0561981201171875,qr,EN,No,,I couldn’t find rental housing,,"More homeownership options,Better quality housing options,Better community amenities","Would be interested in up-sizing,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$175,000-$250,000",,,,,,,,,,Not enough quality housing,,Independent Living Complex,No,3,1,4,2,5,,,,Female,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2021-11-01 06:07:20,2021-11-01 06:12:33,IP Address,74.84.106.206,100,312,True,2021-11-01 06:12:33,R_1mXBeUV43VFWQpC,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,4,2,3,1,5,,jobs,,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-25 07:34:57,2021-10-25 07:36:58,IP Address,97.64.164.190,54,120,False,2021-11-01 07:36:59,R_bjse2DcWpk2Oakx,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,rent to own,Single family home,,$700-$899,Excellent,No,No,,,,,,,,,,,,,,,,,,
2021-10-25 07:52:23,2021-10-25 07:53:29,IP Address,97.64.164.190,46,65,False,2021-11-01 07:53:30,R_3QJDwZIqUlnpbcn,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,,,,,,,,,,,,,,,,,,,,
2021-10-25 09:46:26,2021-10-25 09:47:18,IP Address,173.215.8.146,15,52,False,2021-11-01 09:47:19,R_3ir1fNwInTHrEak,,,,,,,anonymous,EN,No,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01 09:37:18,2021-11-01 10:32:46,IP Address,23.172.160.87,100,3327,True,2021-11-01 10:32:46,R_3Hi9zjnvyW91vXR,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",Yes,5,3,4,1,2,"Quality duplex/condo options that could provide affordable housing options for single income professionals such as teachers or dual income LMI families. ",Synergy and cooperation between the individuals/organizations that have the resources to accomplish this goal.,"Be aggressive with offering whatever incentives we can to developers to help lessen the financial risk they would inherently be acquiring.  We could also be proactive with informing developers about the specific benefits available such as opportunity zones/workforce housing tax credits, and then be prepared to aid in the application process for these opportunities.  My belief is that if there is a developer working in our community, local residents will have an easier path to progressing from their starter home to something 'larger' as their family expands or career progresses and that will in turn increase the affordable homes available in the Atlantic market at any given time.  ",Female,26 - 40,2,2,White or Caucasian,"$200,000 or more"
2021-11-01 12:25:03,2021-11-01 12:36:33,IP Address,97.119.118.24,100,689,True,2021-11-01 12:36:33,R_1dG4JndjRS8iXUh,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Excellent,No,Yes,Not enough of the right home styles,,Independent Living Complex,No,4,3,2,1,5,,Quality jobs to attract high upper middle class residents,Advertise our attributes & show how we are positioned to become a leader in mid-west quality life styles.,Male,71+,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-25 12:38:10,2021-10-25 12:42:54,IP Address,166.181.83.88,96,284,False,2021-11-01 12:42:55,R_31RDuXx6VkzypXF,,,,,,,anonymous,EN,No,,Other,,Better quality housing options,Would be interested in an existing single-family home,"Less than $100,000",,,,,,,,,,Not enough quality housing,,,Yes,4,3,1,2,5,,,,Female,41-55,2,0,White or Caucasian,
2021-10-25 13:08:05,2021-10-25 13:08:19,IP Address,199.135.216.30,12,14,False,2021-11-01 13:08:19,R_12strCIEeiGChkJ,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25 13:32:08,2021-10-25 13:32:46,IP Address,174.198.78.63,54,37,False,2021-11-01 13:32:49,R_3Mg4mUhB0R6gToy,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01 13:47:54,2021-11-01 13:53:00,IP Address,174.243.81.127,100,305,True,2021-11-01 13:53:00,R_1n9etZZtFvRaHsx,,,,,41.285400390625,-96.1493988037109375,qr,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$500-$699,Good,Yes,No,Not enough quality housing,,,Yes,4,3,2,1,5,,Cost of new construction and absence of home builders,Property tax deferment for new homes,Male,41-55,2,2,Don’t wish to answer,"$100,000-$149,999"
2021-10-25 17:38:41,2021-10-25 17:40:16,IP Address,174.198.76.236,65,95,False,2021-11-01 17:40:18,R_1Hda4uurbbppC2Z,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Rent,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,Duplex,No,,,,,,,,,,,,,,
2021-10-26 09:19:36,2021-10-26 09:20:34,IP Address,173.19.130.130,50,57,False,2021-11-02 09:20:34,R_2OU9dgucCSxkxQF,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,,Single family home,,$700-$899,Good,Yes,,,,,,,,,,,,,,,,,,,
2021-11-02 19:32:40,2021-11-02 19:42:21,IP Address,97.119.188.140,100,580,True,2021-11-02 19:42:21,R_2BeoMIoCIU2RvUq,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Good,Yes,No,Other,Property taxes,,No,3,1,2,4,5,,Lack of good paying jobs,"Bring in businesses to fill the empty buildings (old Salvation Army!) that would bring and keep families to the area. If people had decent paying jobs, and decently low property tax, we home owners could afford to put money back into our properties to keep them kept up. We need more people to stay in this community.  More people means more money. But we need more jobs! I don't know what to do about that.",Female,41-55,5 or more adults,0,White or Caucasian,"$80,000-$99,999"
2021-11-03 15:52:18,2021-11-03 15:57:38,IP Address,97.119.179.195,100,319,True,2021-11-03 15:57:38,R_yPzrvbCyPJJtLMd,,,,,41.296905517578125,-95.96739959716796875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough affordable housing,,Independent Living Complex,No,1,2,4,3,5,,Jobs,,Female,41-55,1,3,White or Caucasian,"$40,000-$59,999"
2021-11-03 15:54:02,2021-11-03 15:57:39,IP Address,50.81.180.72,100,216,True,2021-11-03 15:57:39,R_2X4FjWYqQB65wTb,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Single family home,,$700-$899,Fair,Yes,No,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex",No,3,1,4,2,5,Affordable rentals,No affordable rentals or good paying jobs to be able to afford higher priced rentals,,Female,41-55,2,0,Asian or Pacific Islander,"$19,999 or less"
2021-11-03 16:06:52,2021-11-03 16:13:47,IP Address,50.81.253.124,100,414,True,2021-11-03 16:13:48,R_1BVE0856K74PGKL,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Fair,Yes,No,Not enough of the right home styles,,,Yes,4,2,3,1,5,,"Lack of land to build on…in the right locations…farmers aren’t willing to sell land for development ","Acquire quality land for developers to build on 2. Build houses in $200,000-$350,000 price range and develop large (1-3 acre) lots for $350,000 and above priced houses for those owners to build on themselves ",Female,26 - 40,2,3,White or Caucasian,"$200,000 or more"
2021-11-03 16:08:48,2021-11-03 16:14:26,IP Address,173.24.216.110,100,338,True,2021-11-03 16:14:26,R_2UasNNsk7rc81gZ,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$300-$499,Good,Yes,Yes,Not enough of the right home styles,,,No,3,1,2,4,5,,Crap houses for too much money,"Make home owners/landlords improve housing conditions if they are going to ask $800 or more a month. ",Female,41-55,2,0,White or Caucasian,"$100,000-$149,999"
2021-11-03 16:41:30,2021-11-03 16:45:04,IP Address,23.172.160.100,100,214,True,2021-11-03 16:45:05,R_1DvCZfPIJARv7DG,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Apartment,,$300-$499,Good,Yes,Yes,Not enough quality housing,,Duplex,No,4,1,3,2,5,,Money,,Female,18 - 25,2,0,White or Caucasian,"$40,000-$59,999"
2021-11-03 16:52:07,2021-11-03 17:04:12,IP Address,23.172.160.250,100,724,True,2021-11-03 17:04:12,R_3Do1ihyBlbXvZ8e,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,"$1,200-$1,499",Excellent,No,Yes,Not enough affordable housing,,Assisted Living Complex,Yes,4,1,2,3,5,"Clean up programs for all neighborhoods ","Lots of ares affected by run down homes around them. Almost every area of Atlantic has at least one home near them. ",Have neighborhood areas that need quality housing gather and talk about why they are having problems getting approved for housing,Female,71+,2,,White or Caucasian,"$100,000-$149,999"
2021-10-27 17:31:42,2021-10-27 17:33:41,IP Address,174.198.64.181,54,119,False,2021-11-03 17:33:42,R_ZwYeb0wTAkE9JiF,,,,,,,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Excellent,Yes,Yes,,,,,,,,,,,,,,,,,,
2021-11-03 18:09:05,2021-11-03 18:11:51,IP Address,97.119.239.19,100,165,True,2021-11-03 18:11:51,R_2ya1iRbEyYsay6O,,,,,41.21319580078125,-96.16680145263671875,anonymous,EN,No,,Other,No jobs in my career area,Better community amenities,Would be interested in an existing single-family home,"$100,000-$175,000",,,,,,,,,,Not enough quality housing,,Duplex,No,,,,,,,,,Female,41-55,3,1,White or Caucasian,"$80,000-$99,999"
2021-11-03 18:07:49,2021-11-03 18:14:22,IP Address,67.3.168.168,100,392,True,2021-11-03 18:14:22,R_3QPL65j7Cjs3swT,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Fair,Yes,Yes,Not enough affordable housing,,Duplex,No,2,4,3,1,5,,Available land for new houses and the prices of housing is high.,"I'm not sure. Why don't more landlords accept Sirha? If your house can't pass their inspection,  should you be able to rent it??",Female,41-55,3,0,White or Caucasian,"$40,000-$59,999"
2021-11-03 18:25:23,2021-11-03 18:40:45,IP Address,173.19.122.254,100,922,True,2021-11-03 18:40:45,R_3oBkn37p7fxqQYP,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",No,1,3,4,2,5,Those receiving rent assistance should only be allowed to rent houses with an appropriate number of bedrooms that are needed for family size not one/two extra bedrooms just because the extra space is nice.,The city itself! There aren’t enough changes and barely anything to bring people in and tons of empty buildings. You have to have thriving businesses that people want to spend their money at to make the wheels work.,Be more demanding in our city council/representatives of our town.,Female,26 - 40,3,3,I identify with 2 or more groups,"$80,000-$99,999"
